_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,reference_sample_id,CFU,culture_cells/ml,estimated_cells_plated,estimated_cells/ml,percent_killed,date_of_experiment
5f4fde7f948b8c49c028c558,sample.duke_haase.f046aabcd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,7bb75cf18229e134e7bf9b05e1580fa065e4d94f,"S288c_a | 22.0 | [1.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,1.5,hour,sample.duke_haase.f0439228d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,342,4150000,300,4730999,-14.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046b03ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,5e08e55a26344e8e2d9a172a9a6169c0f2bd9285,"S288c_a | 22.0 | [2.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,2.0,hour,sample.duke_haase.f0439796d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,410,7400000,300,10113333,-36.67,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046b598d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,110185af8690925319a8195cebaaf32cf1bc01ae,"S288c_a | 22.0 | [2.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,2.5,hour,sample.duke_haase.f0439d04d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,633,9200000,300,19411999,-111.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046baf2d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,2bc5068201180d95143af3154a405864aad02592,"S288c_a | 22.0 | [3.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,3.0,hour,sample.duke_haase.f043a268d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,377,11100000,300,13949000,-25.67,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046c042d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,d604f3677040fabb518342b3b9eb182a8b2f9875,"S288c_a | 22.0 | [3.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,3.5,hour,sample.duke_haase.f043a740d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,336,13000000,300,14559999,-12.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046c5b0d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,75139b27ba021a859c139f2459eaad11d34e110e,"S288c_a | 22.0 | [4.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,4.0,hour,sample.duke_haase.f043ad6cd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,340,21000000,300,23799999,-13.33,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046cbb4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,15e8143dc77c65a0c17371330743dcb824e1c53c,"S288c_a | 22.0 | [4.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,4.5,hour,sample.duke_haase.f043b348d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,349,27000000,300,31410000,-16.33,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046d1f4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,846e042addbeffbd262af279ede7955ebc967a65,"S288c_a | 22.0 | [5.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,5.0,hour,sample.duke_haase.f043b8b6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,206,31400000,300,21561333,31.33,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046d78ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,f73ae8ac9fada625bf5ea203c2f61b03abbfed8a,"S288c_a | 22.0 | [5.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,5.5,hour,sample.duke_haase.f043be24d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,366,39200000,300,47824000,-22.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046dda2d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,5eaec1ab69363ca22dda51cd1fc0df426a68bf18,"S288c_a | 22.0 | [6.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,6.0,hour,sample.duke_haase.f043c2ded35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,489,56600000,300,92257999,-63.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046e392d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,35adf961da1294f8f33a14dbe6b3efc544b86cbe,"S288c_a | 22.0 | [0.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,0.0,hour,sample.duke_haase.f043c770d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,119,2300000,1695,161482,92.98,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046e95ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,c66e9088692db685cc0f1f27c40cf3d2f19a03d2,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.f043ccd4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,5,2900000,1695,8555,99.7,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046effed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,ee790e0387c4ca714a29ad64ea7edbaaf6d1f34b,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.f043d22ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,3700000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046f602d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,307ef4cdf5e5783477e291497fde174b634b3412,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.f043d792d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,2,4150000,1695,4897,99.88,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046fb8ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,b0665bdc5605029bfd392e5fbc5ccfeac4d7388b,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.f043dcf6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,7400000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f047020ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,277654271fabc01df19d0b2506053e4dab9baf83,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.f043e26ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,9200000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0470890d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,92e21481298a29d6e253c602ea3c469456d4f218,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.f043e804d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,11100000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0470f3ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,b956097c01980a77084dfa25de92dd04bedc2d41,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.f043ed68d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,13000000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f047165ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,708b8fb405556e4a7a734506c61ede310134c520,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.f043f2ccd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,21000000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0471be6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,8eb14c3fac1c07e792d95a053539441159942df6,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.f043f830d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,27000000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0472082d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,cd3a616a45f53761f37aac8519489c7a01b43216,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.f043fd94d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,31400000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0472582d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,6e8033194e29654f7764429484809da1b0212cfa,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.f04402f8d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,39200000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0472af0d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,4,cdf603bc89d85b247bb9c61415006ede5b459d3d,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [15.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,15.0,%,"['Ethanol|15.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.f044085cd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,56600000,1695,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f047304ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,c8f683cbbe4496464cbd6e1b1e5a1022dc436d7c,"S288c_a | 22.0 | [0.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,0.0,hour,sample.duke_haase.f0440dc0d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,2300000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f04735a4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,91278140dcbc81f23c2c214b9951665aa881ef47,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.f0441324d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,2900000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0473af4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,782f26854a65142104295252f7f08807c8528813,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.f0441888d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,3700000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f047404ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,49e7d0e4cea0308b1babb200448fbd5ed15cc828,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.f0441decd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,4150000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f04745a8d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,1140dcb0f8e33f573c596a2abfd188e7115eac9d,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.f044249ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,7400000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0474b16d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,367d7126dcec1c0864262ecb071f75891ab0584a,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.f0442b02d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,9200000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0475066d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,64512ec908d027d6f0e6860a0a1e3b0a8d6d1802,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.f044311ad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,11100000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f04755c0d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,129db8647ee2512008cec2ebbddd91a7a34ac06d,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.f04436c4d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,13000000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0475b10d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,f6475eab8113e81af630ae745ef1e495d47c0b8f,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.f0443c3cd35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,21000000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0476060d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,f322e73e6000039fae8aab091a2df1775d583330,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.f04441aad35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,27000000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f04765b0d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,8752cb9272a2af84d76ddfadf4ad0dfdecdc8fec,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.f044470ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,31400000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0476b00d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,3d94348147ce2f954b605a97b41fb966af229fee,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.f0444c72d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,39200000,75,0,100.0,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0477050d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,103f3fa765218018ea513af3f93fb339ac4816fb,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [80.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,80.0,%,"['Ethanol|80.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.f04451d6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,0,56600000,75,0,100.0,20191209
